col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80
0,3,696,696,17,0,1,0,1,0,2,0,1,16,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,3,70,1,3,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,3,0,3,7,3,7,2,1,0,0,0,0,9,1
0,1,147,147,19,0,1,0,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3,471,471,10,0,1,0,1,0,2,0,1,15,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,4,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,6,3,0,3,7,3,7,0,0,1,0,1,0,7,1
1,3,946,946,6,0,1,0,1,0,2,0,0,105,5,3,0,1,1,0,2,2,1,1,1,0,30,0,0,0,0,50,3,3,50,1,70,3,3,50,1,4,1,0,0,0,2,0,0,0,1,1,1,2,1,1,1,1,1,1,4,2,1,1,0,5,5,3,1,3,7,4,8,3,1,1,0,0,0,19,2
0,3,137,137,22,0,1,0,1,3,0,0,0,24,2,3,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,4,3,1,0,0,1,0,7,1
0,2,609,609,23,0,1,0,1,0,0,0,0,10,1,3,0,0,0,1,0,1,1,0,0,1,10,0,0,0,0,10,1,1,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,1,0,2,4,0,0,2,3,2,3,0,0,0,0,0,0,2,1
0,2,426,426,24,0,1,0,1,0,0,0,0,14,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,3,0,0,0,0,6,0,0,3,7,3,7,0,0,0,0,0,0,2,1
1,3,780,780,9,0,1,6,1,0,0,0,0,13,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,3,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,4,1
0,3,89,89,27,770,1,0,1,0,0,0,0,12,2,3,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,10,0,0,0,0,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,5,1
0,2,1127,1127,7,0,1,0,1,15,0,0,0,7,1,9,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,1,1,50,1,4,1,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,1,4,3,0,0,0,0,5,0,0,1,1,3,7,0,0,0,0,0,0,3,1
0,3,289,289,8,0,1,0,1,0,0,0,0,11,1,11,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,5,0,0,3,4,3,0,3,1,1,0,1,0,6,2
1,3,178,178,15,0,1,0,1,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,1,1,1
1,3,649,649,8,0,1,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,19,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,3,7,3,1,1,0,1,0,5,1
0,3,339,339,11,0,1,6,1,8,0,0,0,18,1,7,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,3,4,3,4,3,1,1,0,1,1,6,1
1,3,419,419,33,0,1,0,1,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,2,2,1,1,0,0,1,4,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,1
0,1,168,168,17,0,1,0,1,0,0,0,0,4,1,3,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,348,348,16,0,1,6,1,0,2,1,0,49,3,5,0,0,0,0,1,1,1,0,0,0,10,1,1,0,0,50,3,3,0,0,90,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,11,2
0,3,438,438,16,0,1,0,1,16,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,1,0,0,0,2,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,2,3,2,3,3,1,0,0,0,1,15,2
0,3,262,262,13,0,1,0,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,7,1
0,1,137,137,61,0,1,8,1,6,0,0,0,11,2,9,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,30,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,1,0,0,1
1,2,636,636,8,750,1,0,1,0,1,0,0,45,3,7,1,1,1,0,1,2,1,1,1,0,10,0,0,0,0,30,0,0,0,0,70,3,3,30,1,4,1,2,1,0,0,0,0,0,1,1,1,13,1,1,1,1,1,1,2,2,1,1,0,0,4,1,1,3,7,4,8,0,0,0,0,1,0,2,1
0,1,435,435,6,0,1,0,1,0,0,0,0,12,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,2,3,3,6,0,0,0,0,1,0,0,1
0,3,370,370,9,0,1,3,1,0,1,0,0,42,3,3,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,70,3,3,50,1,70,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,5,0,0,1,0,3,4,3,4,3,1,1,1,1,1,1,1
0,3,570,570,10,0,1,0,1,0,0,0,0,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,3,6,3,4,1,0,1,1,0,1,6,2
0,3,1479,1479,7,0,1,0,1,0,0,0,0,8,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,4,1,2,1,0,2,2,1,1,0,0,1,9,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,1
1,3,229,229,25,0,1,3,1,0,2,0,0,28,2,9,0,1,0,0,2,2,1,1,0,0,10,1,1,0,0,10,1,1,0,0,30,3,3,30,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3,0,4,0,3,1,0,0,1,1,3,1
0,3,611,611,13,0,1,0,1,0,0,0,0,17,1,3,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,30,0,0,0,0,90,3,3,90,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,5,0,0,3,4,3,4,1,0,0,0,0,1,11,2
0,3,168,168,12,0,1,0,1,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,17,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,3,6,3,6,3,1,0,0,0,1,4,1
1,3,770,770,18,0,1,0,1,0,0,0,0,21,2,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,30,0,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,13,2
0,3,169,169,18,0,1,0,1,0,2,0,0,18,2,3,0,1,0,1,0,0,0,1,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,3,1,0,1,1,1,2,1
1,3,740,740,16,0,1,0,1,0,1,0,0,42,3,5,0,1,1,0,2,2,1,1,1,0,10,0,0,0,0,10,0,0,0,0,110,3,3,90,1,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,1,1,1,1,1,1,1,0,0,4,1,1,3,6,3,0,2,1,0,1,1,1,3,1
0,3,229,229,22,0,1,0,1,0,2,1,0,38,2,3,0,1,0,1,2,2,1,1,0,1,10,1,1,0,0,30,3,3,0,0,110,3,3,110,1,0,0,0,0,0,0,0,0,0,1,0,1,6,1,1,1,1,1,1,0,0,0,0,0,4,4,0,0,3,0,4,0,3,1,0,0,1,0,7,1
0,1,259,259,9,0,1,0,1,0,0,0,0,15,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,70,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
0,2,413,413,23,0,1,0,1,0,1,0,0,19,2,3,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,30,3,3,30,1,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,5,5,1,1,3,7,3,7,0,0,0,0,1,0,2,1
0,1,167,167,13,0,1,0,1,0,0,0,0,12,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,400,400,19,0,1,0,1,20,0,0,0,32,2,13,1,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,3,3,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3,2,1,0,0,5,5,0,0,2,3,4,8,2,1,0,0,0,0,9,2
1,2,685,685,11,0,1,0,1,0,0,0,1,24,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1
0,3,300,300,8,0,1,0,1,0,2,0,0,24,2,3,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,1,0,0,0,0,0,0,4,2,0,3,0,3,4,3,1,1,1,1,1,2,1
0,3,361,361,13,0,1,13,1,0,0,0,0,22,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,1,1,0,0,0,0,4,0,0,3,0,3,0,2,1,0,0,0,0,8,2
1,2,389,389,44,0,1,15,1,0,0,0,0,5,1,7,0,0,0,1,2,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,2,5,0,0,3,4,3,4,0,0,0,0,1,0,2,1
0,3,479,479,10,0,1,1,1,2,0,0,0,18,2,7,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,0,3,0,2,1,1,0,0,1,5,1
1,1,191,191,73,0,1,16,1,0,1,0,0,45,3,9,0,1,1,1,2,2,1,1,1,1,10,1,1,0,0,30,1,1,0,0,110,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,3,4,3,4,0,0,0,0,1,0,0,1
0,3,327,327,27,0,1,0,1,12,0,0,0,9,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,0,0,0,0,1,0,0,0,0,0,1,5,1,1,1,1,1,1,5,2,0,0,0,0,5,0,0,2,3,2,3,3,1,0,1,0,0,11,1
0,3,739,739,11,0,1,0,1,4,0,0,0,41,3,7,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,30,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,1,1,0,0,6,0,1,1,1,3,6,0,0,1,1,0,1,6,1
1,3,450,450,20,0,1,3,1,0,0,0,0,27,2,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,5,0,0,1,1,3,7,1,0,0,0,1,1,5,2
0,1,161,161,11,0,1,0,1,0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,6,0,0,2,3,3,7,0,0,0,0,1,0,0,1
0,1,205,205,26,0,1,0,1,0,2,0,0,43,3,5,0,1,1,0,1,1,1,1,1,0,10,0,0,0,0,10,0,0,0,0,90,3,3,70,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,1,0,0,1
1,1,827,827,0,0,1,0,1,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,4,1,2,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,1,0,0,1
0,2,784,784,6,0,1,0,1,0,0,0,0,7,1,9,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,2,1
0,1,290,290,33,0,1,0,1,0,0,0,0,45,3,9,0,1,1,0,0,2,1,1,1,0,10,0,0,0,0,50,3,3,0,0,90,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
0,3,129,129,15,0,1,6,1,0,1,0,0,28,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,3,3,0,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,1,0,0,0,0,0,0,4,1,0,3,0,3,0,3,1,0,1,0,0,6,2
0,3,600,600,6,0,1,0,1,3,0,0,0,60,4,7,0,1,1,0,2,2,1,1,1,0,10,0,0,0,0,30,0,0,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,4,0,1,2,2,4,8,0,0,1,1,0,1,4,1
1,2,412,412,6,0,1,0,1,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,3,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1
0,3,208,208,14,0,1,15,1,6,1,0,0,72,4,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,130,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,1,1,4,1
0,3,519,519,24,0,1,0,1,0,0,0,0,25,2,11,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,1,1,0,0,70,3,3,30,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,2,0,0,0,3,5,0,1,3,6,4,12,2,1,0,0,0,0,16,2
0,3,317,317,16,0,1,11,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,3,1
1,3,766,766,14,0,1,0,1,0,2,0,1,16,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,3,0,3,7,3,7,0,0,0,1,0,0,16,2
0,3,700,700,21,0,1,19,1,0,0,0,0,24,2,11,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,1,3,6,3,6,2,1,0,1,0,0,17,2
1,3,594,594,5,0,1,1,1,0,0,0,0,47,3,11,1,1,1,1,2,2,1,1,1,1,10,1,1,0,0,30,1,1,0,0,130,1,1,70,1,4,1,2,1,0,0,0,0,0,1,0,1,8,1,1,1,1,1,1,1,0,0,0,2,2,5,0,1,3,4,4,0,3,1,1,1,0,0,5,1
0,1,146,146,14,0,1,2,1,7,0,0,0,83,5,9,1,1,1,1,2,2,1,1,1,1,10,1,1,0,0,90,1,1,0,0,190,1,1,110,1,0,0,0,0,0,0,0,0,0,1,0,1,16,1,1,1,1,1,1,0,0,0,0,2,0,0,0,1,2,0,4,0,0,0,0,0,1,0,0,1
1,3,309,309,8,0,1,11,1,0,0,0,0,3,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,1,1,3,1
0,1,248,248,18,0,1,0,1,0,0,0,0,77,4,3,0,1,1,1,0,0,1,1,1,1,30,0,0,0,0,10,0,0,0,0,90,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,1,0,0,1
0,3,134,134,12,0,1,0,1,0,2,1,0,30,2,5,0,1,0,0,1,1,1,1,0,0,10,0,0,0,0,50,3,3,50,1,70,3,3,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3,0,4,0,3,1,0,0,1,0,4,1
0,3,190,190,56,0,1,0,1,0,0,0,0,17,2,9,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,2
1,1,221,221,7,0,1,9,1,0,0,0,0,17,2,5,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,2,1,0,0,4,0,4,0,0,3,6,3,6,0,0,0,0,1,0,0,1
0,1,379,379,55,0,1,13,1,2,0,0,0,27,2,7,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,50,3,3,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,5,5,0,0,2,2,4,0,0,0,0,0,1,0,0,1
0,3,299,299,26,0,1,0,1,0,2,0,0,32,2,5,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,3,3,0,0,70,3,3,30,1,0,0,0,0,0,0,0,0,0,1,0,1,12,1,1,1,1,1,1,0,0,0,0,0,4,0,2,0,3,0,4,0,3,1,0,0,0,0,7,1
1,1,239,239,27,0,1,0,1,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,449,449,8,0,1,19,1,2,0,0,0,21,2,7,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,3,4,0,0,0,0,1,0,0,1
1,1,134,134,20,0,1,0,1,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1,3,923,923,18,0,1,0,1,0,0,0,0,20,2,11,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,50,1,4,1,1,1,1,2,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,0,0,0,3,7,3,7,3,1,0,0,1,1,5,1
0,3,300,300,16,760,1,10,1,0,0,0,0,12,2,5,0,1,0,0,1,0,1,1,0,0,10,0,0,0,0,10,0,0,0,0,70,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,2,2,3,1,0,0,1,0,4,1
0,3,327,327,29,0,1,4,1,0,0,0,0,26,2,3,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,1,0,0,0,0,1,2,2,3,6,3,1,0,0,0,0,8,1
1,3,710,710,16,0,1,0,1,0,0,0,0,9,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,1,4,2,0,0,0,0,5,0,0,3,6,3,6,1,0,0,1,0,0,6,2
0,1,255,255,11,0,1,5,1,0,0,0,0,3,1,5,0,0,0,1,0,1,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,0,1,0,0,0,0,0,1,1,2,3,0,0,0,0,1,0,0,1
0,2,380,380,29,0,1,0,1,15,0,0,0,11,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,30,3,3,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,3,3,0,1,0,4,4,0,0,3,6,3,6,0,0,0,0,1,0,2,1
0,3,1169,1169,22,0,1,7,1,0,0,0,0,9,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,2,0,0,2,2,1,1,0,0,1,9,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,3,7,3,7,2,1,0,0,0,1,11,1
0,1,400,400,23,0,1,11,1,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,5,0,0,0,0,3,7,0,0,0,0,0,0,0,1
0,1,129,129,23,0,1,0,1,0,0,0,0,22,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
0,1,229,229,28,0,1,0,1,0,0,0,0,4,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1,3,829,829,11,0,1,5,1,0,0,0,0,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,5,0,0,3,7,3,7,1,0,1,1,1,1,2,1
1,3,147,147,11,0,1,11,1,0,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,1,0,0,3,1
0,2,391,391,5,0,1,0,1,0,2,1,0,8,1,3,0,0,0,1,1,0,1,0,0,1,10,1,1,0,0,10,0,0,0,0,50,1,1,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,1,0,6,3,0,3,6,3,6,0,0,0,0,1,0,2,1
1,2,320,320,4,0,1,0,1,0,2,0,0,32,2,5,0,1,0,1,1,1,0,1,0,1,10,0,0,0,0,30,3,3,0,0,90,3,3,50,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,5,0,2,0,3,0,4,8,0,0,0,0,0,0,3,1
