col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80
0,3,309,309,19,0,1,8,1,0,2,0,0,24,2,7,1,1,0,0,2,2,1,1,0,0,10,1,1,0,0,30,3,3,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,1,1,1,1,1,1,1,0,0,0,1,0,0,3,0,3,6,4,0,3,1,0,0,1,0,7,2
0,3,139,139,13,0,1,0,1,0,0,0,0,16,1,5,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,0,0,0,1,6,2
1,2,770,770,13,0,1,14,1,14,0,0,0,25,2,3,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,70,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,2,3,2,3,0,0,0,0,0,0,3,1
1,3,550,550,27,0,1,0,1,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,3,1,0,0,0,2,2,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,3,7,3,1,0,0,1,0,23,2
1,1,137,137,82,0,1,14,1,3,2,0,0,61,4,7,1,1,1,1,2,2,1,1,1,1,10,0,0,0,0,10,0,0,0,0,150,3,3,70,1,0,0,0,0,0,0,0,0,0,1,0,1,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,1,0,0,1
0,1,279,279,51,0,1,0,1,0,0,0,0,17,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,3,4,3,4,0,0,0,0,1,0,0,1
1,3,344,344,31,0,1,0,1,0,0,0,0,6,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,3,1,0,0,0,2,0,0,0,3,0,3,0,3,1,0,1,1,0,16,2
1,3,276,276,18,0,1,0,1,0,2,1,0,43,3,5,0,0,0,0,1,2,1,0,0,0,10,1,1,0,0,30,0,0,30,1,70,1,1,70,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,1,1,1,0,0,0,0,2,0,4,0,0,3,0,0,0,3,1,0,0,0,0,5,1
0,3,175,175,8,0,1,0,1,18,0,0,0,11,1,7,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,5,0,0,3,0,3,0,3,1,1,1,0,1,5,2
1,3,339,339,16,0,1,0,1,3,0,0,0,24,2,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,9,2
0,1,124,124,19,0,1,0,1,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1
1,3,229,229,11,0,1,0,1,0,0,0,0,16,1,5,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,1,4,0,0,0,0,3,4,3,1,0,0,0,0,10,2
0,1,197,197,31,0,1,3,1,6,0,0,0,18,2,7,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,30,3,3,0,0,50,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
1,1,166,166,66,0,1,9,1,0,0,0,0,12,1,7,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,1
0,2,177,177,23,0,1,10,1,0,0,0,0,10,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,3,2,0,0,0,0,5,0,0,1,1,2,3,0,0,0,0,1,0,2,1
1,3,401,401,17,0,1,0,1,0,0,0,0,8,1,9,0,0,0,1,2,2,1,0,0,1,10,0,0,0,0,30,3,3,0,0,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,1,1,0,5,5,0,0,1,1,1,1,2,1,0,0,0,0,10,2
1,3,320,320,12,0,1,12,1,12,0,0,0,16,1,11,0,0,0,1,2,2,1,0,0,1,10,1,1,0,0,30,3,3,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,3,0,3,0,2,1,1,0,1,1,4,1
1,1,269,269,35,0,1,0,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,0,0,0,5,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1,3,510,510,9,0,1,0,1,1,2,1,0,66,4,3,1,1,1,0,2,2,1,1,1,0,10,1,1,0,0,70,3,3,0,0,190,3,3,130,1,4,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,0,4,0,1,0,1,0,0,0,6,1
0,2,860,860,4,0,1,0,1,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,1,8,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1
0,2,299,299,8,0,1,0,1,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1
0,3,590,590,38,0,1,2,1,0,0,0,0,5,1,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,16,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,3,4,3,0,3,0,0,1,0,1,4,1
0,3,299,299,6,0,1,0,1,0,0,0,0,13,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2,0,0,0,0,5,0,0,1,1,1,1,3,1,1,1,1,1,2,1
0,3,228,228,11,0,1,7,1,0,2,0,0,23,2,5,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,30,0,0,0,0,130,1,1,0,0,4,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,5,3,1,3,4,3,4,3,1,0,1,1,0,7,1
1,1,153,153,8,0,1,0,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,70,70,8,0,1,0,1,0,0,0,0,11,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,1,1,1,2,1
0,1,140,140,67,0,1,14,1,0,0,0,0,14,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,3,154,154,5,0,1,0,1,0,0,0,0,4,1,7,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,1,1,3,1,1,1,1,1,3,1
0,1,150,150,175,0,1,0,1,0,1,1,0,24,2,3,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,1
0,3,531,531,14,0,1,0,1,0,0,0,1,13,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,7,1
0,3,304,304,15,0,1,0,1,0,0,0,0,12,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,6,0,0,1,1,1,1,2,1,0,1,0,1,3,1
1,3,579,579,15,0,1,0,1,0,0,0,0,52,4,9,0,1,1,0,2,2,1,1,1,0,10,1,1,0,0,50,3,3,0,0,70,1,1,50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,2,5,4,0,0,2,2,4,0,2,1,1,1,1,1,1,1
0,3,269,269,11,0,1,0,1,0,0,0,0,6,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,6,1
0,1,229,229,55,0,1,0,1,15,0,0,0,11,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,30,3,3,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,1,0,0,1
1,1,629,629,4,0,1,1,1,0,0,0,0,13,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,4,1,0,0,0,1,0,0,0,0,0,1,20,1,1,1,1,1,1,5,4,0,0,0,0,3,0,0,3,7,3,7,0,0,0,0,1,0,0,1
1,1,299,299,25,0,1,13,1,13,0,0,0,15,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,30,1,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,83,83,4,0,1,18,1,2,0,0,0,28,2,7,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,10,0,0,0,0,90,3,3,70,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,4,8,0,0,0,0,1,0,0,1
0,3,275,275,13,0,1,0,1,0,1,0,0,24,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,1,1,0,0,0,4,0,1,0,3,4,3,4,3,1,0,0,1,0,3,1
0,1,298,298,19,0,1,0,1,0,0,0,0,117,6,5,0,1,1,0,2,0,1,1,1,0,10,0,0,0,0,90,3,3,90,1,170,3,3,90,1,0,0,0,0,0,0,0,0,0,0,0,1,19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,4,3,4,0,0,0,0,1,0,0,1
0,1,156,156,25,0,1,0,1,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,1,1,1,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3,1120,1120,6,0,1,0,1,0,0,0,0,30,2,13,0,1,0,1,0,0,1,1,0,1,10,0,0,0,0,50,3,3,0,0,70,3,3,50,1,4,1,1,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2,0,0,0,6,6,0,1,3,7,3,6,1,0,1,1,0,0,4,1
0,1,158,158,12,0,1,0,1,20,0,0,0,18,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,70,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,3,677,677,11,0,1,0,1,0,2,0,0,15,2,5,0,0,0,0,1,2,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,3,2,1,1,0,0,5,3,1,3,6,0,0,0,0,1,1,0,1,4,1
0,2,174,174,20,0,1,0,1,0,0,0,0,10,2,7,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,1
0,2,539,539,9,0,1,7,1,0,2,0,0,21,2,3,0,1,0,1,0,2,1,1,0,1,30,0,0,0,0,10,1,1,0,0,70,1,1,70,1,4,1,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,1,1,0,0,0,1,0,3,1,3,0,3,0,0,0,0,0,0,0,3,1
0,3,539,539,11,0,1,0,1,0,0,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,3,6,3,6,3,1,1,0,1,1,7,1
1,3,463,463,13,0,1,0,1,0,0,0,0,20,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,2,1,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,2,3,2,3,1,0,0,1,0,1,3,1
0,3,459,459,20,0,1,0,1,7,0,0,0,33,2,9,0,1,0,1,2,2,1,1,0,1,10,0,0,0,0,30,3,3,30,1,70,3,3,70,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,1,0,0,5,5,0,0,3,4,3,4,2,1,0,0,1,0,10,2
1,3,323,323,6,0,1,0,1,0,0,0,0,37,3,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,70,1,4,1,0,0,0,1,0,0,0,0,0,1,14,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,3,4,3,0,2,1,1,0,0,0,7,1
0,3,131,131,15,0,1,0,1,0,0,0,0,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,2,1,0,1,0,1,3,2
1,1,349,349,22,0,1,17,1,0,0,0,0,10,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,113,113,18,0,1,0,1,0,2,0,0,29,3,5,0,1,0,0,1,2,1,1,0,0,10,0,0,0,0,10,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,3,0,4,0,3,1,0,1,0,1,3,1
1,3,635,635,10,0,1,0,1,0,0,0,0,13,2,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,3,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,5,5,0,0,0,0,5,0,0,3,7,3,7,0,0,1,0,0,1,8,1
0,3,550,550,19,0,1,0,1,0,0,0,0,6,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,1,0,0,6,0,0,1,1,3,7,3,1,0,0,0,0,5,1
0,1,229,229,30,0,1,0,1,0,0,0,0,8,1,7,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,1,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,1,147,147,7,0,1,0,1,0,0,0,0,11,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
0,1,219,219,52,0,1,11,1,2,0,0,0,34,2,7,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,50,3,3,0,0,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,4,4,0,0,3,4,4,0,0,0,0,0,1,0,0,1
0,3,419,419,61,0,1,0,1,0,0,0,0,11,1,9,0,0,0,1,2,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,0,0,0,4,0,0,2,2,2,2,3,0,0,0,0,0,10,1
0,2,336,336,10,0,1,0,1,0,0,0,0,15,2,3,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,6,0,0,0,0,3,7,0,0,0,0,0,0,3,1
1,3,880,880,19,0,1,0,1,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,1,8,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,2,3,2,1,0,0,0,0,17,2
0,3,249,249,18,0,1,0,1,0,0,0,0,5,1,3,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,2,3,3,1,0,1,0,0,11,2
1,1,129,129,33,0,1,8,1,0,2,0,0,13,2,3,0,1,0,1,0,0,1,1,0,1,30,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,1,0,0,1
0,1,159,159,85,0,1,0,1,0,0,0,0,12,2,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,1,0,0,1
0,3,439,439,17,0,1,14,1,0,0,0,0,42,2,5,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,30,0,50,3,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,3,0,3,1,0,1,0,1,5,2
1,3,609,609,12,0,1,14,1,6,0,0,0,27,2,9,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,5,0,0,3,7,3,7,0,0,1,0,0,1,10,2
0,3,370,370,18,0,1,0,1,4,0,0,0,22,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,1,1,1,1,4,2,0,0,0,0,5,0,0,3,4,3,4,3,1,0,0,0,0,11,2
0,1,256,256,38,0,1,0,1,0,0,0,0,8,1,3,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,0,3,6,0,0,0,0,1,0,0,1
1,2,229,229,30,0,1,0,1,0,0,0,0,9,2,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,3,400,400,17,0,1,0,1,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,3,3,0,0,3,1,2,1,0,2,1,1,1,0,0,1,0,1,1,1,1,1,1,6,6,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,1,4,1
1,3,207,207,7,0,1,0,1,0,0,0,0,30,2,5,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,30,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,4,3,1,1,0,0,0,6,2
0,3,238,238,9,0,1,0,1,0,0,0,0,16,2,3,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,2,3,3,1,1,0,0,0,7,1
1,1,216,216,35,0,1,2,1,0,0,0,0,23,2,9,0,1,0,1,0,2,1,1,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,1,1,1,1,1,1,0,1,0,0,4,0,1,2,2,3,6,0,0,0,0,1,0,0,1
1,3,409,409,7,0,1,0,1,0,2,1,0,82,4,3,0,1,1,1,1,2,1,1,1,1,30,3,3,30,1,50,3,3,30,1,50,3,3,70,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,5,0,0,0,0,3,0,4,8,3,1,1,0,1,0,3,1
0,3,469,469,13,0,1,0,1,0,0,0,0,15,2,5,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,30,3,3,0,0,50,3,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,5,5,0,0,0,0,1,1,3,1,0,0,1,1,4,1
1,1,168,168,11,0,1,2,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,1,147,147,50,0,1,0,1,0,0,0,0,6,1,9,0,0,0,1,0,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3,4,3,4,0,0,0,0,1,0,0,1
0,1,65,65,49,0,1,13,1,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,2
0,2,180,180,2,0,1,9,1,0,0,0,0,10,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,3,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1,3,390,390,10,0,1,0,1,0,0,0,0,27,3,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,3,0,0,70,3,3,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,5,5,0,0,3,0,3,0,3,1,1,0,1,1,4,1
1,3,327,327,14,0,1,0,1,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,2,3,2,3,1,0,0,1,1,1,6,2
0,3,545,545,14,0,1,0,1,0,0,0,0,9,1,11,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,10,0,0,0,0,50,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,4,3,0,0,0,0,3,0,0,3,7,3,6,1,0,0,0,1,1,4,1
0,1,329,329,24,0,1,0,1,0,0,0,0,18,2,15,0,1,0,0,2,2,1,1,0,0,10,0,0,0,0,30,0,0,0,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,0,1,0,0,2,2,0,0,0,0,1,0,0,1
1,3,144,144,11,0,1,0,1,0,0,0,0,36,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,5,1
1,2,662,662,12,0,1,0,1,0,0,0,0,26,2,3,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,30,0,0,0,0,50,3,3,30,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,5,4,0,0,0,0,6,0,1,3,7,3,7,0,0,0,0,0,0,3,1
